,category,age,num_strokes,filename,Y,C,sum,scribble,sessionId,draw_duration,num_black_pixels,prop_black,max_stroke_length,min_stroke_length,avg_stroke_length,cat_code
785,a tree,2,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_86.png,,0,0,0,cdm_run_v31526584027584,8.558,617,0.027422222,3657,417,1760,7
786,a tree,2,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_87.png,2,-1,1,0,cdm_run_v31526585403449,0,28,0.001244444,77,77,77,7
787,a tree,3,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_88.png,,1,1,0,cdm_run_v31526589361603,4.787,818,0.036355556,6128,473,2698,7
788,a tree,3,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_89.png,,0,0,0,cdm_run_v31526590708297,6.959,657,0.0292,2669,848,1862,7
789,a tree,4,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_90.png,,0,0,0,cdm_run_v31526592878172,4.044,867,0.038533333,2838,1841,2126,7
790,a tree,9,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_91.png,,0,0,0,cdm_run_v31526593619763,7.971,1012,0.044977778,3940,472,1932,7
791,a tree,3,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_92.png,,0,0,0,cdm_run_v31526593921790,14.712,1672,0.074311111,6018,243,2176,7
792,a tree,7,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_93.png,,0,0,0,cdm_run_v31526598717979,6.836,1057,0.046977778,4749,253,1757,7
793,a tree,3,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_94.png,,0,0,0,cdm_run_v31526599186312,6.334,953,0.042355556,3253,346,1559,7
794,a tree,2,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_95.png,,1,1,0,cdm_run_v31526600614970,34.243,1095,0.048666667,7513,386,3255,7
795,a tree,6,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_96.png,,0,0,0,cdm_run_v31526665223948,2.167,632,0.028088889,2601,430,1435,7
796,a tree,6,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_97.png,,0,0,0,cdm_run_v31526665751276,3.799,1320,0.058666667,5426,598,2651,7
797,a tree,3,11,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_98.png,,0,0,0,cdm_run_v31526671777923,19.555,1533,0.068133333,7380,1404,4396,7
798,a tree,4,19,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_99.png,,1,1,0,cdm_run_v31526673903441,17.191,2173,0.096577778,13596,37,5256,7
799,a tree,5,18,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_100.png,,0,0,0,cdm_run_v31526674232751,10.805,992,0.044088889,5225,989,2775,7
