"","X1","session_id","trial_num","category","age","submit_time","submit_date","num_strokes","draw_duration_old","draw_duration_new","trial_duration","mean_intensity","bounding_box","filename","fileNameShort","fullPath","age_numeric","fileNameShortNew","version"
"3204",12643,"cdm_run_v31533074421231",2,"this circle","age3",1533074473782,2018-07-31 22:01:13,1,0,NA,NA,0.0276227678571429,"(54, 177, 19, 208)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age3_cdm_run_v31533074421231.png","this circle_sketch_age3_cdm_run_v31533074421231.png","sketches_full_dataset/this circle/this circle_sketch_age3_cdm_run_v31533074421231.png",3,"circle_sketch_age3_cdm_run_v31533074421231.png",1
"3205",12648,"cdm_run_v31533075663881",0,"square","age4",1533075681953,2018-07-31 22:21:21,1,0,NA,NA,0.0194116709183673,"(52, 157, 57, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age4_cdm_run_v31533075663881.png","square_sketch_age4_cdm_run_v31533075663881.png","sketches_full_dataset/square/square_sketch_age4_cdm_run_v31533075663881.png",4,"",1
"3206",12649,"cdm_run_v31533075663881",1,"shape","age4",1533075699815,2018-07-31 22:21:39,5,4.335,NA,NA,0.0339205994897959,"(16, 210, 43, 180)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age4_cdm_run_v31533075663881.png","shape_sketch_age4_cdm_run_v31533075663881.png","sketches_full_dataset/shape/shape_sketch_age4_cdm_run_v31533075663881.png",4,"",1
"3207",12650,"cdm_run_v31533075663881",2,"this circle","age4",1533075712610,2018-07-31 22:21:52,1,0,NA,NA,0.0189931441326531,"(42, 174, 63, 172)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age4_cdm_run_v31533075663881.png","this circle_sketch_age4_cdm_run_v31533075663881.png","sketches_full_dataset/this circle/this circle_sketch_age4_cdm_run_v31533075663881.png",4,"circle_sketch_age4_cdm_run_v31533075663881.png",1
"3208",12660,"cdm_run_v31533075886243",0,"square","age5",1533075914359,2018-07-31 22:25:14,1,0,NA,NA,0.0205476721938776,"(57, 160, 69, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age5_cdm_run_v31533075886243.png","square_sketch_age5_cdm_run_v31533075886243.png","sketches_full_dataset/square/square_sketch_age5_cdm_run_v31533075886243.png",5,"",1
"3209",12661,"cdm_run_v31533075886243",1,"shape","age5",1533075932721,2018-07-31 22:25:32,1,0,NA,NA,0.030452806122449,"(12, 211, 46, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age5_cdm_run_v31533075886243.png","shape_sketch_age5_cdm_run_v31533075886243.png","sketches_full_dataset/shape/shape_sketch_age5_cdm_run_v31533075886243.png",5,"",1
"3210",12662,"cdm_run_v31533075886243",2,"this circle","age5",1533075944096,2018-07-31 22:25:44,1,0,NA,NA,0.0180365114795918,"(42, 174, 70, 168)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age5_cdm_run_v31533075886243.png","this circle_sketch_age5_cdm_run_v31533075886243.png","sketches_full_dataset/this circle/this circle_sketch_age5_cdm_run_v31533075886243.png",5,"circle_sketch_age5_cdm_run_v31533075886243.png",1
"3211",12674,"cdm_run_v31533076485873",0,"square","age3",1533076516703,2018-07-31 22:35:16,99,13.281,NA,NA,0.0758928571428571,"(55, 223, 54, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age3_cdm_run_v31533076485873.png","square_sketch_age3_cdm_run_v31533076485873.png","sketches_full_dataset/square/square_sketch_age3_cdm_run_v31533076485873.png",3,"",1
"3212",12676,"cdm_run_v31533076485873",2,"this circle","age3",1533076544225,2018-07-31 22:35:44,2,4.81,NA,NA,0.0118781887755102,"(69, 144, 79, 156)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age3_cdm_run_v31533076485873.png","this circle_sketch_age3_cdm_run_v31533076485873.png","sketches_full_dataset/this circle/this circle_sketch_age3_cdm_run_v31533076485873.png",3,"circle_sketch_age3_cdm_run_v31533076485873.png",1
"3213",12679,"cdm_run_v31533076608623",0,"square","age8",1533077061092,2018-07-31 22:44:21,1,0,NA,NA,0.0175581951530612,"(67, 166, 64, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age8_cdm_run_v31533076608623.png","square_sketch_age8_cdm_run_v31533076608623.png","sketches_full_dataset/square/square_sketch_age8_cdm_run_v31533076608623.png",8,"",1
"3214",12680,"cdm_run_v31533076608623",1,"shape","age8",1533077075584,2018-07-31 22:44:35,1,0,NA,NA,0.0307118941326531,"(10, 196, 42, 147)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age8_cdm_run_v31533076608623.png","shape_sketch_age8_cdm_run_v31533076608623.png","sketches_full_dataset/shape/shape_sketch_age8_cdm_run_v31533076608623.png",8,"",1
"3215",12681,"cdm_run_v31533076608623",2,"this circle","age8",1533077085794,2018-07-31 22:44:45,1,0,NA,NA,0.017757493622449,"(49, 159, 55, 172)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age8_cdm_run_v31533076608623.png","this circle_sketch_age8_cdm_run_v31533076608623.png","sketches_full_dataset/this circle/this circle_sketch_age8_cdm_run_v31533076608623.png",8,"circle_sketch_age8_cdm_run_v31533076608623.png",1
"3216",12693,"cdm_run_v31533077875433",1,"shape","age7",1533077977368,2018-07-31 22:59:37,3,11.607,NA,NA,0.033203125,"(10, 210, 45, 148)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age7_cdm_run_v31533077875433.png","shape_sketch_age7_cdm_run_v31533077875433.png","sketches_full_dataset/shape/shape_sketch_age7_cdm_run_v31533077875433.png",7,"",1
"3217",12694,"cdm_run_v31533077875433",2,"this circle","age7",1533077994853,2018-07-31 22:59:54,1,0,NA,NA,0.0309909119897959,"(39, 201, 9, 213)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age7_cdm_run_v31533077875433.png","this circle_sketch_age7_cdm_run_v31533077875433.png","sketches_full_dataset/this circle/this circle_sketch_age7_cdm_run_v31533077875433.png",7,"circle_sketch_age7_cdm_run_v31533077875433.png",1
"3218",12704,"cdm_run_v31533080542007",0,"square","age8",1533081005077,2018-07-31 23:50:05,1,0,NA,NA,0.0180165816326531,"(60, 162, 58, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age8_cdm_run_v31533080542007.png","square_sketch_age8_cdm_run_v31533080542007.png","sketches_full_dataset/square/square_sketch_age8_cdm_run_v31533080542007.png",8,"",1
"3219",12705,"cdm_run_v31533080542007",1,"shape","age8",1533081028645,2018-07-31 23:50:28,5,2.033,NA,NA,0.0325255102040816,"(12, 202, 37, 187)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age8_cdm_run_v31533080542007.png","shape_sketch_age8_cdm_run_v31533080542007.png","sketches_full_dataset/shape/shape_sketch_age8_cdm_run_v31533080542007.png",8,"",1
"3220",12706,"cdm_run_v31533080542007",2,"this circle","age8",1533081042150,2018-07-31 23:50:42,1,0,NA,NA,0.0219029017857143,"(40, 192, 64, 178)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age8_cdm_run_v31533080542007.png","this circle_sketch_age8_cdm_run_v31533080542007.png","sketches_full_dataset/this circle/this circle_sketch_age8_cdm_run_v31533080542007.png",8,"circle_sketch_age8_cdm_run_v31533080542007.png",1
"3221",12719,"cdm_run_v31533147248561",0,"square","age3",1533147292585,2018-08-01 18:14:52,2,3.746,NA,NA,0.0210459183673469,"(48, 166, 48, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age3_cdm_run_v31533147248561.png","square_sketch_age3_cdm_run_v31533147248561.png","sketches_full_dataset/square/square_sketch_age3_cdm_run_v31533147248561.png",3,"",1
"3222",12720,"cdm_run_v31533147248561",1,"shape","age3",1533147317544,2018-08-01 18:15:17,8,11.358,NA,NA,0.0667450573979592,"(0, 223, 30, 184)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age3_cdm_run_v31533147248561.png","shape_sketch_age3_cdm_run_v31533147248561.png","sketches_full_dataset/shape/shape_sketch_age3_cdm_run_v31533147248561.png",3,"",1
"3223",12721,"cdm_run_v31533147248561",2,"this circle","age3",1533147339550,2018-08-01 18:15:39,1,0,NA,NA,0.0335020727040816,"(36, 210, 42, 184)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age3_cdm_run_v31533147248561.png","this circle_sketch_age3_cdm_run_v31533147248561.png","sketches_full_dataset/this circle/this circle_sketch_age3_cdm_run_v31533147248561.png",3,"circle_sketch_age3_cdm_run_v31533147248561.png",1
"3224",12733,"cdm_run_v31533148230548",0,"square","age9",1533148566955,2018-08-01 18:36:06,1,0,NA,NA,0.0207270408163265,"(45, 156, 61, 169)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age9_cdm_run_v31533148230548.png","square_sketch_age9_cdm_run_v31533148230548.png","sketches_full_dataset/square/square_sketch_age9_cdm_run_v31533148230548.png",9,"",1
"3225",12734,"cdm_run_v31533148230548",1,"shape","age9",1533148585498,2018-08-01 18:36:25,1,0,NA,NA,0.0295161033163265,"(16, 196, 39, 145)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age9_cdm_run_v31533148230548.png","shape_sketch_age9_cdm_run_v31533148230548.png","sketches_full_dataset/shape/shape_sketch_age9_cdm_run_v31533148230548.png",9,"",1
"3226",12735,"cdm_run_v31533148230548",2,"this circle","age9",1533148598476,2018-08-01 18:36:38,1,0,NA,NA,0.0229791135204082,"(58, 190, 57, 205)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age9_cdm_run_v31533148230548.png","this circle_sketch_age9_cdm_run_v31533148230548.png","sketches_full_dataset/this circle/this circle_sketch_age9_cdm_run_v31533148230548.png",9,"circle_sketch_age9_cdm_run_v31533148230548.png",1
"3227",12741,"cdm_run_v31533148690188",0,"square","age6",1533148719583,2018-08-01 18:38:39,1,0,NA,NA,0.0188735650510204,"(60, 163, 60, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age6_cdm_run_v31533148690188.png","square_sketch_age6_cdm_run_v31533148690188.png","sketches_full_dataset/square/square_sketch_age6_cdm_run_v31533148690188.png",6,"",1
"3228",12742,"cdm_run_v31533148690188",1,"shape","age6",1533148733827,2018-08-01 18:38:53,2,5.489,NA,NA,0.0329838966836735,"(12, 202, 33, 145)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age6_cdm_run_v31533148690188.png","shape_sketch_age6_cdm_run_v31533148690188.png","sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v31533148690188.png",6,"",1
"3229",12743,"cdm_run_v31533148690188",2,"this circle","age6",1533148742860,2018-08-01 18:39:02,1,0,NA,NA,0.0224609375,"(40, 181, 45, 175)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age6_cdm_run_v31533148690188.png","this circle_sketch_age6_cdm_run_v31533148690188.png","sketches_full_dataset/this circle/this circle_sketch_age6_cdm_run_v31533148690188.png",6,"circle_sketch_age6_cdm_run_v31533148690188.png",1
"3230",12747,"cdm_run_v31533148815589",1,"shape","age8",1533148881011,2018-08-01 18:41:21,2,5.491,NA,NA,0.036930006377551,"(12, 214, 10, 145)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age8_cdm_run_v31533148815589.png","shape_sketch_age8_cdm_run_v31533148815589.png","sketches_full_dataset/shape/shape_sketch_age8_cdm_run_v31533148815589.png",8,"",1
"3231",12748,"cdm_run_v31533148815589",2,"this circle","age8",1533148891513,2018-08-01 18:41:31,1,0,NA,NA,0.0259287308673469,"(37, 186, 45, 196)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age8_cdm_run_v31533148815589.png","this circle_sketch_age8_cdm_run_v31533148815589.png","sketches_full_dataset/this circle/this circle_sketch_age8_cdm_run_v31533148815589.png",8,"circle_sketch_age8_cdm_run_v31533148815589.png",1
"3232",12763,"cdm_run_v31533150870177",0,"square","age8",1533150898748,2018-08-01 19:14:58,1,0,NA,NA,0.0184948979591837,"(61, 160, 61, 159)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age8_cdm_run_v31533150870177.png","square_sketch_age8_cdm_run_v31533150870177.png","sketches_full_dataset/square/square_sketch_age8_cdm_run_v31533150870177.png",8,"",1
"3233",12764,"cdm_run_v31533150870177",1,"shape","age8",1533150919972,2018-08-01 19:15:19,5,2.686,NA,NA,0.0336017219387755,"(6, 201, 45, 154)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age8_cdm_run_v31533150870177.png","shape_sketch_age8_cdm_run_v31533150870177.png","sketches_full_dataset/shape/shape_sketch_age8_cdm_run_v31533150870177.png",8,"",1
"3234",12765,"cdm_run_v31533150870177",2,"this circle","age8",1533150934014,2018-08-01 19:15:34,1,0,NA,NA,0.0239158163265306,"(7, 166, 36, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age8_cdm_run_v31533150870177.png","this circle_sketch_age8_cdm_run_v31533150870177.png","sketches_full_dataset/this circle/this circle_sketch_age8_cdm_run_v31533150870177.png",8,"circle_sketch_age8_cdm_run_v31533150870177.png",1
"3235",12775,"cdm_run_v31533151204661",0,"square","age10",1533151866808,2018-08-01 19:31:06,6,3.664,NA,NA,0.0268255739795918,"(58, 157, 64, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age10_cdm_run_v31533151204661.png","square_sketch_age10_cdm_run_v31533151204661.png","sketches_full_dataset/square/square_sketch_age10_cdm_run_v31533151204661.png",10,"",1
"3236",12776,"cdm_run_v31533151204661",1,"shape","age10",1533151882778,2018-08-01 19:31:22,1,0,NA,NA,0.0305723852040816,"(9, 202, 36, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age10_cdm_run_v31533151204661.png","shape_sketch_age10_cdm_run_v31533151204661.png","sketches_full_dataset/shape/shape_sketch_age10_cdm_run_v31533151204661.png",10,"",1
"3237",12777,"cdm_run_v31533151204661",2,"this circle","age10",1533151903240,2018-08-01 19:31:43,14,10.794,NA,NA,0.0420918367346939,"(40, 181, 43, 174)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age10_cdm_run_v31533151204661.png","this circle_sketch_age10_cdm_run_v31533151204661.png","sketches_full_dataset/this circle/this circle_sketch_age10_cdm_run_v31533151204661.png",10,"circle_sketch_age10_cdm_run_v31533151204661.png",1
"3238",12781,"cdm_run_v31533151972028",0,"square","age10",1533152069509,2018-08-01 19:34:29,1,0,NA,NA,0.0160235969387755,"(61, 162, 61, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age10_cdm_run_v31533151972028.png","square_sketch_age10_cdm_run_v31533151972028.png","sketches_full_dataset/square/square_sketch_age10_cdm_run_v31533151972028.png",10,"",1
"3239",12782,"cdm_run_v31533151972028",1,"shape","age10",1533152087629,2018-08-01 19:34:47,2,0.841,NA,NA,0.0492865114795918,"(6, 204, 40, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age10_cdm_run_v31533151972028.png","shape_sketch_age10_cdm_run_v31533151972028.png","sketches_full_dataset/shape/shape_sketch_age10_cdm_run_v31533151972028.png",10,"",1
"3240",12783,"cdm_run_v31533151972028",2,"this circle","age10",1533152099097,2018-08-01 19:34:59,2,0.885,NA,NA,0.0157645089285714,"(61, 107, 48, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age10_cdm_run_v31533151972028.png","this circle_sketch_age10_cdm_run_v31533151972028.png","sketches_full_dataset/this circle/this circle_sketch_age10_cdm_run_v31533151972028.png",10,"circle_sketch_age10_cdm_run_v31533151972028.png",1
"3241",12793,"cdm_run_v31533152352798",0,"square","age2",1533152419363,2018-08-01 19:40:19,2,1.271,NA,NA,0.01171875,"(64, 138, 82, 157)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age2_cdm_run_v31533152352798.png","square_sketch_age2_cdm_run_v31533152352798.png","sketches_full_dataset/square/square_sketch_age2_cdm_run_v31533152352798.png",2,"",1
"3242",12794,"cdm_run_v31533152352798",1,"shape","age2",1533152435056,2018-08-01 19:40:35,1,0,NA,NA,0.027702487244898,"(13, 199, 40, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age2_cdm_run_v31533152352798.png","shape_sketch_age2_cdm_run_v31533152352798.png","sketches_full_dataset/shape/shape_sketch_age2_cdm_run_v31533152352798.png",2,"",1
"3243",12795,"cdm_run_v31533152352798",2,"this circle","age2",1533152444454,2018-08-01 19:40:44,1,0,NA,NA,0.0246731505102041,"(33, 166, 45, 169)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age2_cdm_run_v31533152352798.png","this circle_sketch_age2_cdm_run_v31533152352798.png","sketches_full_dataset/this circle/this circle_sketch_age2_cdm_run_v31533152352798.png",2,"circle_sketch_age2_cdm_run_v31533152352798.png",1
"3244",12805,"cdm_run_v31533152649611",0,"square","age5",1533152697933,2018-08-01 19:44:57,1,0,NA,NA,0.0187539859693878,"(57, 160, 64, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age5_cdm_run_v31533152649611.png","square_sketch_age5_cdm_run_v31533152649611.png","sketches_full_dataset/square/square_sketch_age5_cdm_run_v31533152649611.png",5,"",1
"3245",12806,"cdm_run_v31533152649611",1,"shape","age5",1533152712305,2018-08-01 19:45:12,1,0,NA,NA,0.029476243622449,"(6, 202, 42, 141)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age5_cdm_run_v31533152649611.png","shape_sketch_age5_cdm_run_v31533152649611.png","sketches_full_dataset/shape/shape_sketch_age5_cdm_run_v31533152649611.png",5,"",1
