"","fileNameShort","X1","session_id","trial_num","category","age","submit_time","submit_date","num_strokes","draw_duration_old","draw_duration_new","trial_duration","mean_intensity","bounding_box","filename","fullPath","age_numeric","fileNameShortNew"
"283","a truck_sketch_age3_cdm_run_v81579376652122.png",189,"cdm_run_v81579376652122",7,"a truck","age3",1579376883576,2020-01-18 19:48:03,6,0.717,0,10.57,0.00231186224489796,"(91, 127, 190, 211)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age3_cdm_run_v81579376652122.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age3_cdm_run_v81579376652122.png",3,"truck_sketch_age3_cdm_run_v81579376652122.png"
"284","a truck_sketch_age3_cdm_run_v81579377401514.png",197,"cdm_run_v81579377401514",5,"a truck","age3",1579377588036,2020-01-18 19:59:48,15,5.618,0,8.732,0.00372688137755102,"(76, 175, 0, 213)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age3_cdm_run_v81579377401514.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age3_cdm_run_v81579377401514.png",3,"truck_sketch_age3_cdm_run_v81579377401514.png"
"285","a truck_sketch_age3_cdm_run_v81579380895914.png",269,"cdm_run_v81579380895914",8,"a truck","age3",1579381515282,2020-01-18 21:05:15,6,16.589,0,19.595,0.038444674744898,"(87, 177, 46, 195)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age3_cdm_run_v81579380895914.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age3_cdm_run_v81579380895914.png",3,"truck_sketch_age3_cdm_run_v81579380895914.png"
"286","a truck_sketch_age3_cdm_run_v81579386387178.png",303,"cdm_run_v81579386387178",6,"a truck","age3",1579386577349,2020-01-18 22:29:37,6,16.788,0,24.34,0.0857780612244898,"(10, 207, 28, 192)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age3_cdm_run_v81579386387178.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age3_cdm_run_v81579386387178.png",3,"truck_sketch_age3_cdm_run_v81579386387178.png"
"287","a truck_sketch_age3_cdm_run_v81579390103097.png",336,"cdm_run_v81579390103097",4,"a truck","age3",1579390217460,2020-01-18 23:30:17,3,4.315,0,10.464,0.0430484693877551,"(28, 163, 84, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age3_cdm_run_v81579390103097.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age3_cdm_run_v81579390103097.png",3,"truck_sketch_age3_cdm_run_v81579390103097.png"
"288","a truck_sketch_age4_cdm_run_v81579378155758.png",217,"cdm_run_v81579378155758",8,"a truck","age4",1579378368184,2020-01-18 20:12:48,22,19.196,0,23.729,0.0901626275510204,"(19, 208, 34, 196)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age4_cdm_run_v81579378155758.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age4_cdm_run_v81579378155758.png",4,"truck_sketch_age4_cdm_run_v81579378155758.png"
"289","a truck_sketch_age4_cdm_run_v81579378780339.png",235,"cdm_run_v81579378780339",11,"a truck","age4",1579379006017,2020-01-18 20:23:26,3,1.852,0,0.822,0,"(0, 0, 0, 0)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age4_cdm_run_v81579378780339.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age4_cdm_run_v81579378780339.png",4,"truck_sketch_age4_cdm_run_v81579378780339.png"
"290","a truck_sketch_age4_cdm_run_v81579383697637.png",278,"cdm_run_v81579383697637",5,"a truck","age4",1579383900626,2020-01-18 21:45:00,3,13.831,0,30.114,0.0696548150510204,"(34, 153, 30, 202)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age4_cdm_run_v81579383697637.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age4_cdm_run_v81579383697637.png",4,"truck_sketch_age4_cdm_run_v81579383697637.png"
"291","a truck_sketch_age4_cdm_run_v81579388849068.png",323,"cdm_run_v81579388849068",10,"a truck","age4",1579389110931,2020-01-18 23:11:50,3,2.583,0,15.126,0.0361527423469388,"(34, 201, 7, 172)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age4_cdm_run_v81579388849068.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age4_cdm_run_v81579388849068.png",4,"truck_sketch_age4_cdm_run_v81579388849068.png"
"292","a truck_sketch_age4_cdm_run_v81579472022428.png",420,"cdm_run_v81579472022428",4,"a truck","age4",1579472158231,2020-01-19 22:15:58,5,20.642,0,30.161,0.0350366709183673,"(64, 190, 42, 174)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age4_cdm_run_v81579472022428.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age4_cdm_run_v81579472022428.png",4,"truck_sketch_age4_cdm_run_v81579472022428.png"
"293","a truck_sketch_age4_cdm_run_v81579474508779.png",468,"cdm_run_v81579474508779",11,"a truck","age4",1579474743598,2020-01-19 22:59:03,5,3.892,0,10.078,0.0305524553571429,"(25, 175, 30, 145)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age4_cdm_run_v81579474508779.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age4_cdm_run_v81579474508779.png",4,"truck_sketch_age4_cdm_run_v81579474508779.png"
"294","a truck_sketch_age4_cdm_run_v81579479185858.png",523,"cdm_run_v81579479185858",7,"a truck","age4",1579479423405,2020-01-20 00:17:03,2,7.993,0,17.557,0.0334821428571429,"(36, 147, 30, 190)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age4_cdm_run_v81579479185858.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age4_cdm_run_v81579479185858.png",4,"truck_sketch_age4_cdm_run_v81579479185858.png"
"295","a truck_sketch_age5_cdm_run_v81579297465811.png",87,"cdm_run_v81579297465811",8,"a truck","age5",1579297603110,2020-01-17 21:46:43,3,2.5,0,6.154,0.034359056122449,"(24, 133, 6, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age5_cdm_run_v81579297465811.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age5_cdm_run_v81579297465811.png",5,"truck_sketch_age5_cdm_run_v81579297465811.png"
"296","a truck_sketch_age5_cdm_run_v81579297855972.png",102,"cdm_run_v81579297855972",11,"a truck","age5",1579298336929,2020-01-17 21:58:56,4,2.734,0,11.581,0.0111407844387755,"(30, 75, 157, 199)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age5_cdm_run_v81579297855972.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age5_cdm_run_v81579297855972.png",5,"truck_sketch_age5_cdm_run_v81579297855972.png"
"297","a truck_sketch_age5_cdm_run_v81579300710289.png",119,"cdm_run_v81579300710289",4,"a truck","age5",1579300810687,2020-01-17 22:40:10,2,1.392,0,3.669,0.0637555803571429,"(19, 186, 64, 211)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age5_cdm_run_v81579300710289.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age5_cdm_run_v81579300710289.png",5,"truck_sketch_age5_cdm_run_v81579300710289.png"
"298","a truck_sketch_age5_cdm_run_v81579379579646.png",240,"cdm_run_v81579379579646",5,"a truck","age5",1579379726697,2020-01-18 20:35:26,7,12.528,0,17.785,0.0511798469387755,"(69, 207, 45, 201)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age5_cdm_run_v81579379579646.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age5_cdm_run_v81579379579646.png",5,"truck_sketch_age5_cdm_run_v81579379579646.png"
"299","a truck_sketch_age5_cdm_run_v81579379982224.png",252,"cdm_run_v81579379982224",6,"a truck","age5",1579380146704,2020-01-18 20:42:26,12,22.569,0,26.663,0.0629783163265306,"(39, 156, 22, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age5_cdm_run_v81579379982224.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age5_cdm_run_v81579379982224.png",5,"truck_sketch_age5_cdm_run_v81579379982224.png"
"300","a truck_sketch_age5_cdm_run_v81579463875778.png",380,"cdm_run_v81579463875778",6,"a truck","age5",1579464055095,2020-01-19 20:00:55,6,4.727,0,12.06,0.0531728316326531,"(63, 223, 22, 211)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age5_cdm_run_v81579463875778.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age5_cdm_run_v81579463875778.png",5,"truck_sketch_age5_cdm_run_v81579463875778.png"
"301","a truck_sketch_age5_cdm_run_v81579477293460.png",514,"cdm_run_v81579477293460",10,"a truck","age5",1579477583465,2020-01-19 23:46:23,9,19.52,0,24.192,0.0555644132653061,"(81, 216, 31, 193)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age5_cdm_run_v81579477293460.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age5_cdm_run_v81579477293460.png",5,"truck_sketch_age5_cdm_run_v81579477293460.png"
"302","a truck_sketch_age5_cdm_run_v81579481499901.png",551,"cdm_run_v81579481499901",4,"a truck","age5",1579481638327,2020-01-20 00:53:58,8,23.579,0,29.993,0.0773676658163265,"(91, 223, 33, 211)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age5_cdm_run_v81579481499901.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age5_cdm_run_v81579481499901.png",5,"truck_sketch_age5_cdm_run_v81579481499901.png"
"303","a truck_sketch_age6_cdm_run_v81579292561352.png",62,"cdm_run_v81579292561352",9,"a truck","age6",1579292844825,2020-01-17 20:27:24,24,14.46,0,20.086,0.0657684948979592,"(0, 223, 0, 193)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age6_cdm_run_v81579292561352.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age6_cdm_run_v81579292561352.png",6,"truck_sketch_age6_cdm_run_v81579292561352.png"
"304","a truck_sketch_age6_cdm_run_v81579378605395.png",225,"cdm_run_v81579378605395",7,"a truck","age6",1579378766092,2020-01-18 20:19:26,12,12.568,0,16.211,0.0819316007653061,"(0, 223, 87, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age6_cdm_run_v81579378605395.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age6_cdm_run_v81579378605395.png",6,"truck_sketch_age6_cdm_run_v81579378605395.png"
"305","a truck_sketch_age6_cdm_run_v81579390324969.png",347,"cdm_run_v81579390324969",5,"a truck","age6",1579390439155,2020-01-18 23:33:59,10,19.119,0,23.797,0.0294164540816327,"(78, 145, 48, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age6_cdm_run_v81579390324969.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age6_cdm_run_v81579390324969.png",6,"truck_sketch_age6_cdm_run_v81579390324969.png"
"306","a truck_sketch_age6_cdm_run_v81579476872885.png",496,"cdm_run_v81579476872885",6,"a truck","age6",1579477086214,2020-01-19 23:38:06,1,0,0,5.203,0.0156847895408163,"(64, 187, 42, 192)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age6_cdm_run_v81579476872885.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age6_cdm_run_v81579476872885.png",6,"truck_sketch_age6_cdm_run_v81579476872885.png"
"307","a truck_sketch_age8_cdm_run_v81579470208061.png",414,"cdm_run_v81579470208061",10,"a truck","age8",1579470508963,2020-01-19 21:48:28,20,24.138,0,29.659,0.0661073022959184,"(78, 216, 0, 180)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age8_cdm_run_v81579470208061.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age8_cdm_run_v81579470208061.png",8,"truck_sketch_age8_cdm_run_v81579470208061.png"
"308","a truck_sketch_age9_cdm_run_v81579289245401.png",43,"cdm_run_v81579289245401",7,"a truck","age9",1579289537026,2020-01-17 19:32:17,2,3.275,0,8.223,0.028140943877551,"(25, 160, 82, 201)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age9_cdm_run_v81579289245401.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age9_cdm_run_v81579289245401.png",9,"truck_sketch_age9_cdm_run_v81579289245401.png"
"309","a truck_sketch_age9_cdm_run_v81579376318072.png",180,"cdm_run_v81579376318072",9,"a truck","age9",1579376552034,2020-01-18 19:42:32,22,25.863,0,30.086,0.074836575255102,"(9, 181, 34, 220)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a truck_sketch_age9_cdm_run_v81579376318072.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a truck/a truck_sketch_age9_cdm_run_v81579376318072.png",9,"truck_sketch_age9_cdm_run_v81579376318072.png"
"310","museum_sketch_age10_cdm_run_v81579472592616.png",440,"cdm_run_v81579472592616",12,"museum","age10",1579472908203,2020-01-19 22:28:28,19,20.194,0,22.993,0.0723453443877551,"(16, 181, 0, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/museum_sketch_age10_cdm_run_v81579472592616.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/museum/museum_sketch_age10_cdm_run_v81579472592616.png",10,""
"311","museum_sketch_age10_cdm_run_v81579473682489.png",451,"cdm_run_v81579473682489",12,"museum","age10",1579473902748,2020-01-19 22:45:02,3,5.255,0,10.317,0.0738998724489796,"(7, 202, 0, 204)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/museum_sketch_age10_cdm_run_v81579473682489.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/museum/museum_sketch_age10_cdm_run_v81579473682489.png",10,""
"312","museum_sketch_age2_cdm_run_v81579284350322.png",10,"cdm_run_v81579284350322",12,"museum","age2",1579284730805,2020-01-17 18:12:10,23,16.444,0,28.343,0.0710499043367347,"(48, 207, 1, 204)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/museum_sketch_age2_cdm_run_v81579284350322.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/museum/museum_sketch_age2_cdm_run_v81579284350322.png",2,""
"313","museum_sketch_age2_cdm_run_v81579474768028.png",480,"cdm_run_v81579474768028",12,"museum","age2",1579475060136,2020-01-19 23:04:20,2,3.95,0,7.918,0.0356943558673469,"(0, 223, 21, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/museum_sketch_age2_cdm_run_v81579474768028.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/museum/museum_sketch_age2_cdm_run_v81579474768028.png",2,""
"314","museum_sketch_age3_cdm_run_v81579298360070.png",115,"cdm_run_v81579298360070",12,"museum","age3",1579298782990,2020-01-17 22:06:22,15,26.665,0,39.911,0.0495655293367347,"(0, 165, 78, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/museum_sketch_age3_cdm_run_v81579298360070.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/museum/museum_sketch_age3_cdm_run_v81579298360070.png",3,""
"315","museum_sketch_age3_cdm_run_v81579300934838.png",138,"cdm_run_v81579300934838",12,"museum","age3",1579301135237,2020-01-17 22:45:35,1,0,0,4.979,0.0272839604591837,"(82, 214, 72, 180)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/museum_sketch_age3_cdm_run_v81579300934838.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/museum/museum_sketch_age3_cdm_run_v81579300934838.png",3,""
"316","museum_sketch_age3_cdm_run_v81579380895914.png",273,"cdm_run_v81579380895914",12,"museum","age3",1579381594382,2020-01-18 21:06:34,2,3.716,0,11.396,0.0829878826530612,"(0, 223, 22, 211)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/museum_sketch_age3_cdm_run_v81579380895914.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/museum/museum_sketch_age3_cdm_run_v81579380895914.png",3,""
"317","museum_sketch_age4_cdm_run_v81579388849068.png",325,"cdm_run_v81579388849068",12,"museum","age4",1579389173308,2020-01-18 23:12:53,1,0,0,17.592,0.0278021364795918,"(30, 172, 40, 199)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/museum_sketch_age4_cdm_run_v81579388849068.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/museum/museum_sketch_age4_cdm_run_v81579388849068.png",4,""
"318","museum_sketch_age4_cdm_run_v81579472022428.png",428,"cdm_run_v81579472022428",12,"museum","age4",1579472490057,2020-01-19 22:21:30,7,24.357,0,37.1,0.0450414540816327,"(3, 168, 61, 175)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/museum_sketch_age4_cdm_run_v81579472022428.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/museum/museum_sketch_age4_cdm_run_v81579472022428.png",4,""
